I9_DX,CCS,CCS_lvl1,CCS_lvl2,CCS_lvl3,CCS_lvl4
03843,DX2,DX-1,DX-1.1,DX-1.1.2,DX-1.1.2.4
03844,DX2,DX-1,DX-1.1,DX-1.1.2,DX-1.1.2.4
03849,DX2,DX-1,DX-1.1,DX-1.1.2,DX-1.1.2.4
0388,DX2,DX-1,DX-1.1,DX-1.1.2,DX-1.1.2.6
0389,DX2,DX-1,DX-1.1,DX-1.1.2,DX-1.1.2.6
0545,DX2,DX-1,DX-1.1,DX-1.1.2,DX-1.1.2.5
449,DX2,DX-1,DX-1.1,DX-1.1.2,DX-1.1.2.6
77181,DX2,DX-1,DX-1.1,DX-1.1.2,DX-1.1.2.6
7907,DX2,DX-1,DX-1.1,DX-1.1.2,DX-1.1.2.6
99591,DX2,DX-1,DX-1.1,DX-1.1.2,DX-1.1.2.6
99592,DX2,DX-1,DX-1.1,DX-1.1.2,DX-1.1.2.6
0200,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0208,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0209,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0218,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0219,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0228,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0229,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0230,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0231,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0232,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0233,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0238,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0239,DX3,DX-1,DX-1.1,DX-1.1.4,NA
024,DX3,DX-1,DX-1.1,DX-1.1.4,NA
025,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0260,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0269,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0270,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0271,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0272,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0278,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0279,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0300,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0301,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0302,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0303,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0308,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0309,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0312,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0318,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0319,DX3,DX-1,DX-1.1,DX-1.1.4,NA
03289,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0329,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0330,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0331,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0338,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0339,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0341,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0363,DX3,DX-1,DX-1.1,DX-1.1.4,NA
03681,DX3,DX-1,DX-1.1,DX-1.1.4,NA
03689,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0369,DX3,DX-1,DX-1.1,DX-1.1.4,NA
037,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0392,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0393,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0394,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0398,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0399,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0400,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0401,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0402,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0403,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04042,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04081,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04082,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04089,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0410,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04100,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04101,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04102,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04103,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04104,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04105,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04109,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0411,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04110,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04111,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04112,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04119,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0412,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0413,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0414,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04141,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04142,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04143,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04149,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0415,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0416,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0417,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0418,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04181,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04182,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04183,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04184,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04185,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04186,DX3,DX-1,DX-1.1,DX-1.1.4,NA
04189,DX3,DX-1,DX-1.1,DX-1.1.4,NA
0419,DX3,DX-1,DX-1.1,DX-1.1.4,NA
390,DX3,DX-1,DX-1.1,DX-1.1.4,NA
3929,DX3,DX-1,DX-1.1,DX-1.1.4,NA
7953,DX3,DX-1,DX-1.1,DX-1.1.4,NA
79531,DX3,DX-1,DX-1.1,DX-1.1.4,NA
79539,DX3,DX-1,DX-1.1,DX-1.1.4,NA
V090,DX3,DX-1,DX-1.1,DX-1.1.4,NA
V091,DX3,DX-1,DX-1.1,DX-1.1.4,NA
V092,DX3,DX-1,DX-1.1,DX-1.1.4,NA
V093,DX3,DX-1,DX-1.1,DX-1.1.4,NA
V094,DX3,DX-1,DX-1.1,DX-1.1.4,NA
V0950,DX3,DX-1,DX-1.1,DX-1.1.4,NA
V0951,DX3,DX-1,DX-1.1,DX-1.1.4,NA
V096,DX3,DX-1,DX-1.1,DX-1.1.4,NA
V0970,DX3,DX-1,DX-1.1,DX-1.1.4,NA
V0971,DX3,DX-1,DX-1.1,DX-1.1.4,NA
V0980,DX3,DX-1,DX-1.1,DX-1.1.4,NA
V0981,DX3,DX-1,DX-1.1,DX-1.1.4,NA
V0990,DX3,DX-1,DX-1.1,DX-1.1.4,NA
V0991,DX3,DX-1,DX-1.1,DX-1.1.4,NA
V1204,DX3,DX-1,DX-1.1,DX-1.1.4,NA
1100,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1101,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1102,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1103,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1104,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1105,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1106,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1108,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1109,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1110,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1111,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1112,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1113,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1118,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1119,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1120,DX4,DX-1,DX-1.2,DX-1.2.1,NA
1121,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1122,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1123,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1125,DX4,DX-1,DX-1.2,DX-1.2.2,NA
11282,DX4,DX-1,DX-1.2,DX-1.2.2,NA
11284,DX4,DX-1,DX-1.2,DX-1.2.2,NA
11285,DX4,DX-1,DX-1.2,DX-1.2.2,NA
11289,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1129,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1141,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1143,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1149,DX4,DX-1,DX-1.2,DX-1.2.2,NA
11500,DX4,DX-1,DX-1.2,DX-1.2.2,NA
11509,DX4,DX-1,DX-1.2,DX-1.2.2,NA
11510,DX4,DX-1,DX-1.2,DX-1.2.2,NA
11519,DX4,DX-1,DX-1.2,DX-1.2.2,NA
11590,DX4,DX-1,DX-1.2,DX-1.2.2,NA
11599,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1160,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1161,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1162,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1170,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1171,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1172,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1173,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1174,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1175,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1176,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1177,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1178,DX4,DX-1,DX-1.2,DX-1.2.2,NA
1179,DX4,DX-1,DX-1.2,DX-1.2.2,NA
118,DX4,DX-1,DX-1.2,DX-1.2.2,NA
042,DX5,DX-1,DX-1.3,DX-1.3.1,NA
0420,DX5,DX-1,DX-1.3,DX-1.3.1,NA
0421,DX5,DX-1,DX-1.3,DX-1.3.1,NA
0422,DX5,DX-1,DX-1.3,DX-1.3.1,NA
0429,DX5,DX-1,DX-1.3,DX-1.3.1,NA
0430,DX5,DX-1,DX-1.3,DX-1.3.1,NA
0431,DX5,DX-1,DX-1.3,DX-1.3.1,NA
0432,DX5,DX-1,DX-1.3,DX-1.3.1,NA
0433,DX5,DX-1,DX-1.3,DX-1.3.1,NA
0439,DX5,DX-1,DX-1.3,DX-1.3.1,NA
0440,DX5,DX-1,DX-1.3,DX-1.3.1,NA
0449,DX5,DX-1,DX-1.3,DX-1.3.1,NA
07953,DX5,DX-1,DX-1.3,DX-1.3.1,NA
27910,DX5,DX-1,DX-1.3,DX-1.3.1,NA
27919,DX5,DX-1,DX-1.3,DX-1.3.1,NA
79571,DX5,DX-1,DX-1.3,DX-1.3.1,NA
7958,DX5,DX-1,DX-1.3,DX-1.3.1,NA
V08,DX5,DX-1,DX-1.3,DX-1.3.1,NA
0700,DX6,DX-1,DX-1.3,DX-1.3.2,NA
0701,DX6,DX-1,DX-1.3,DX-1.3.2,NA
0702,DX6,DX-1,DX-1.3,DX-1.3.2,NA
07020,DX6,DX-1,DX-1.3,DX-1.3.2,NA
07021,DX6,DX-1,DX-1.3,DX-1.3.2,NA
07022,DX6,DX-1,DX-1.3,DX-1.3.2,NA
07023,DX6,DX-1,DX-1.3,DX-1.3.2,NA
0703,DX6,DX-1,DX-1.3,DX-1.3.2,NA
07030,DX6,DX-1,DX-1.3,DX-1.3.2,NA
07031,DX6,DX-1,DX-1.3,DX-1.3.2,NA
07032,DX6,DX-1,DX-1.3,DX-1.3.2,NA
07033,DX6,DX-1,DX-1.3,DX-1.3.2,NA
0704,DX6,DX-1,DX-1.3,DX-1.3.2,NA
07041,DX6,DX-1,DX-1.3,DX-1.3.2,NA
07042,DX6,DX-1,DX-1.3,DX-1.3.2,NA
07043,DX6,DX-1,DX-1.3,DX-1.3.2,NA
07044,DX6,DX-1,DX-1.3,DX-1.3.2,NA
07049,DX6,DX-1,DX-1.3,DX-1.3.2,NA
0705,DX6,DX-1,DX-1.3,DX-1.3.2,NA
07051,DX6,DX-1,DX-1.3,DX-1.3.2,NA
07052,DX6,DX-1,DX-1.3,DX-1.3.2,NA
07053,DX6,DX-1,DX-1.3,DX-1.3.2,NA
07054,DX6,DX-1,DX-1.3,DX-1.3.2,NA
07059,DX6,DX-1,DX-1.3,DX-1.3.2,NA
0706,DX6,DX-1,DX-1.3,DX-1.3.2,NA
07070,DX6,DX-1,DX-1.3,DX-1.3.2,NA
07071,DX6,DX-1,DX-1.3,DX-1.3.2,NA
0709,DX6,DX-1,DX-1.3,DX-1.3.2,NA
07271,DX6,DX-1,DX-1.3,DX-1.3.2,NA
57140,DX6,DX-1,DX-1.3,DX-1.3.2,NA
57141,DX6,DX-1,DX-1.3,DX-1.3.2,NA
57142,DX6,DX-1,DX-1.3,DX-1.3.2,NA
57149,DX6,DX-1,DX-1.3,DX-1.3.2,NA
5731,DX6,DX-1,DX-1.3,DX-1.3.2,NA
5732,DX6,DX-1,DX-1.3,DX-1.3.2,NA
5733,DX6,DX-1,DX-1.3,DX-1.3.2,NA
0500,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0501,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0502,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0509,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0510,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
05101,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
05102,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0511,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0512,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0519,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0522,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0527,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0528,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0529,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
05310,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.1
05311,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.1
05312,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.1
05313,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.1
05314,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.1
05319,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.1
05371,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.1
05379,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.1
0538,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.1
0539,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.1
0540,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.2
05410,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.2
05411,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.2
05412,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.2
05413,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.2
05419,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.2
0542,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.2
0546,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.2
05471,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.2
05473,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.2
05474,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.2
05479,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.2
0548,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.2
0549,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.2
05579,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0558,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0559,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
05600,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
05609,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
05679,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0568,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0569,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0570,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0578,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0579,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
05810,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.2
05811,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.2
05812,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.2
05881,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.2
05882,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.2
05889,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.2
05900,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
05901,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
05909,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
05910,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
05911,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
05912,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
05919,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
05920,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
05921,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
05922,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0598,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0599,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0600,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0601,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0609,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
061,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0650,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0651,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0652,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0653,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0654,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0658,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0659,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0660,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0661,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0663,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0664,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
06640,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
06642,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
06649,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0668,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0669,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
071,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0720,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0723,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
07272,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
07279,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0728,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0729,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0737,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0738,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0739,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0740,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0741,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0743,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0748,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
075,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0780,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0781,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
07810,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
07811,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
07812,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
07819,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0782,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0783,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0784,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0785,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0786,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0787,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
07881,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
07882,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
07888,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
07889,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0790,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0791,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0792,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0793,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0794,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
07950,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
07951,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
07952,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
07959,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0796,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0798,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
07981,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
07982,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
07983,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
07988,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
07989,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
0799,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
07998,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
07999,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
7908,DX7,DX-1,DX-1.3,DX-1.3.3,DX-1.3.3.3
080,DX8,DX-1,DX-1.4,NA,NA
0810,DX8,DX-1,DX-1.4,NA,NA
0811,DX8,DX-1,DX-1.4,NA,NA
0812,DX8,DX-1,DX-1.4,NA,NA
0819,DX8,DX-1,DX-1.4,NA,NA
0820,DX8,DX-1,DX-1.4,NA,NA
0821,DX8,DX-1,DX-1.4,NA,NA
0822,DX8,DX-1,DX-1.4,NA,NA
0823,DX8,DX-1,DX-1.4,NA,NA
08240,DX8,DX-1,DX-1.4,NA,NA
08241,DX8,DX-1,DX-1.4,NA,NA
08249,DX8,DX-1,DX-1.4,NA,NA
0828,DX8,DX-1,DX-1.4,NA,NA
0829,DX8,DX-1,DX-1.4,NA,NA
0831,DX8,DX-1,DX-1.4,NA,NA
0832,DX8,DX-1,DX-1.4,NA,NA
0838,DX8,DX-1,DX-1.4,NA,NA
0839,DX8,DX-1,DX-1.4,NA,NA
0840,DX8,DX-1,DX-1.4,NA,NA
0841,DX8,DX-1,DX-1.4,NA,NA
0842,DX8,DX-1,DX-1.4,NA,NA
0843,DX8,DX-1,DX-1.4,NA,NA
0844,DX8,DX-1,DX-1.4,NA,NA
0845,DX8,DX-1,DX-1.4,NA,NA
0846,DX8,DX-1,DX-1.4,NA,NA
0847,DX8,DX-1,DX-1.4,NA,NA
0848,DX8,DX-1,DX-1.4,NA,NA
0849,DX8,DX-1,DX-1.4,NA,NA
0850,DX8,DX-1,DX-1.4,NA,NA
0851,DX8,DX-1,DX-1.4,NA,NA
0852,DX8,DX-1,DX-1.4,NA,NA
0853,DX8,DX-1,DX-1.4,NA,NA
0854,DX8,DX-1,DX-1.4,NA,NA
0855,DX8,DX-1,DX-1.4,NA,NA
0859,DX8,DX-1,DX-1.4,NA,NA
0860,DX8,DX-1,DX-1.4,NA,NA
0861,DX8,DX-1,DX-1.4,NA,NA
0862,DX8,DX-1,DX-1.4,NA,NA
0863,DX8,DX-1,DX-1.4,NA,NA
0864,DX8,DX-1,DX-1.4,NA,NA
0865,DX8,DX-1,DX-1.4,NA,NA
0869,DX8,DX-1,DX-1.4,NA,NA
0870,DX8,DX-1,DX-1.4,NA,NA
0871,DX8,DX-1,DX-1.4,NA,NA
0879,DX8,DX-1,DX-1.4,NA,NA
0880,DX8,DX-1,DX-1.4,NA,NA
0888,DX8,DX-1,DX-1.4,NA,NA
08881,DX8,DX-1,DX-1.4,NA,NA
08882,DX8,DX-1,DX-1.4,NA,NA
08889,DX8,DX-1,DX-1.4,NA,NA
0889,DX8,DX-1,DX-1.4,NA,NA
1000,DX8,DX-1,DX-1.4,NA,NA
10089,DX8,DX-1,DX-1.4,NA,NA
1009,DX8,DX-1,DX-1.4,NA,NA
101,DX8,DX-1,DX-1.4,NA,NA
1020,DX8,DX-1,DX-1.4,NA,NA
1021,DX8,DX-1,DX-1.4,NA,NA
1022,DX8,DX-1,DX-1.4,NA,NA
1023,DX8,DX-1,DX-1.4,NA,NA
1024,DX8,DX-1,DX-1.4,NA,NA
1025,DX8,DX-1,DX-1.4,NA,NA
1026,DX8,DX-1,DX-1.4,NA,NA
1027,DX8,DX-1,DX-1.4,NA,NA
1028,DX8,DX-1,DX-1.4,NA,NA
1029,DX8,DX-1,DX-1.4,NA,NA
